location,target,type,quantile,forecast_date,target_end_date,value
27,4 wk ahead cum death,point,,2020-05-23,2020-06-20,2514.0
28,1 wk ahead cum death,point,,2020-05-23,2020-05-30,748.0
28,2 wk ahead cum death,point,,2020-05-23,2020-06-06,893.0
28,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1051.0
28,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1219.0
29,1 wk ahead cum death,point,,2020-05-23,2020-05-30,783.0
29,2 wk ahead cum death,point,,2020-05-23,2020-06-06,886.0
29,3 wk ahead cum death,point,,2020-05-23,2020-06-13,992.0
29,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1097.0
30,1 wk ahead cum death,point,,2020-05-23,2020-05-30,17.0
30,2 wk ahead cum death,point,,2020-05-23,2020-06-06,18.0
30,3 wk ahead cum death,point,,2020-05-23,2020-06-13,19.0
30,4 wk ahead cum death,point,,2020-05-23,2020-06-20,20.0
31,1 wk ahead cum death,point,,2020-05-23,2020-05-30,224.0
31,2 wk ahead cum death,point,,2020-05-23,2020-06-06,284.0
31,3 wk ahead cum death,point,,2020-05-23,2020-06-13,330.0
31,4 wk ahead cum death,point,,2020-05-23,2020-06-20,363.0
32,1 wk ahead cum death,point,,2020-05-23,2020-05-30,472.0
32,2 wk ahead cum death,point,,2020-05-23,2020-06-06,569.0
32,3 wk ahead cum death,point,,2020-05-23,2020-06-13,677.0
32,4 wk ahead cum death,point,,2020-05-23,2020-06-20,796.0
33,1 wk ahead cum death,point,,2020-05-23,2020-05-30,252.0
33,2 wk ahead cum death,point,,2020-05-23,2020-06-06,303.0
33,3 wk ahead cum death,point,,2020-05-23,2020-06-13,361.0
33,4 wk ahead cum death,point,,2020-05-23,2020-06-20,427.0
34,1 wk ahead cum death,point,,2020-05-23,2020-05-30,11326.0
34,2 wk ahead cum death,point,,2020-05-23,2020-06-06,11398.0
34,3 wk ahead cum death,point,,2020-05-23,2020-06-13,11418.0
34,4 wk ahead cum death,point,,2020-05-23,2020-06-20,11426.0
35,1 wk ahead cum death,point,,2020-05-23,2020-05-30,357.0
35,2 wk ahead cum death,point,,2020-05-23,2020-06-06,416.0
35,3 wk ahead cum death,point,,2020-05-23,2020-06-13,479.0
35,4 wk ahead cum death,point,,2020-05-23,2020-06-20,544.0
36,1 wk ahead cum death,point,,2020-05-23,2020-05-30,29980.0
36,2 wk ahead cum death,point,,2020-05-23,2020-06-06,30818.0
36,3 wk ahead cum death,point,,2020-05-23,2020-06-13,31470.0
36,4 wk ahead cum death,point,,2020-05-23,2020-06-20,31878.0
37,1 wk ahead cum death,point,,2020-05-23,2020-05-30,1152.0
37,2 wk ahead cum death,point,,2020-05-23,2020-06-06,1423.0
37,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1673.0
37,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1946.0
38,1 wk ahead cum death,point,,2020-05-23,2020-05-30,69.0
38,2 wk ahead cum death,point,,2020-05-23,2020-06-06,77.0
38,3 wk ahead cum death,point,,2020-05-23,2020-06-13,82.0
38,4 wk ahead cum death,point,,2020-05-23,2020-06-20,84.0
39,1 wk ahead cum death,point,,2020-05-23,2020-05-30,2230.0
39,2 wk ahead cum death,point,,2020-05-23,2020-06-06,2493.0
39,3 wk ahead cum death,point,,2020-05-23,2020-06-13,2735.0
39,4 wk ahead cum death,point,,2020-05-23,2020-06-20,2954.0
40,1 wk ahead cum death,point,,2020-05-23,2020-05-30,358.0
40,2 wk ahead cum death,point,,2020-05-23,2020-06-06,407.0
40,3 wk ahead cum death,point,,2020-05-23,2020-06-13,458.0
40,4 wk ahead cum death,point,,2020-05-23,2020-06-20,512.0
41,1 wk ahead cum death,point,,2020-05-23,2020-05-30,154.0
41,2 wk ahead cum death,point,,2020-05-23,2020-06-06,159.0
41,3 wk ahead cum death,point,,2020-05-23,2020-06-13,162.0
41,4 wk ahead cum death,point,,2020-05-23,2020-06-20,164.0
42,1 wk ahead cum death,point,,2020-05-23,2020-05-30,5378.0
42,2 wk ahead cum death,point,,2020-05-23,2020-06-06,5611.0
42,3 wk ahead cum death,point,,2020-05-23,2020-06-13,5812.0
42,4 wk ahead cum death,point,,2020-05-23,2020-06-20,5990.0
44,1 wk ahead cum death,point,,2020-05-23,2020-05-30,662.0
44,2 wk ahead cum death,point,,2020-05-23,2020-06-06,712.0
44,3 wk ahead cum death,point,,2020-05-23,2020-06-13,750.0
44,4 wk ahead cum death,point,,2020-05-23,2020-06-20,779.0
45,1 wk ahead cum death,point,,2020-05-23,2020-05-30,516.0
45,2 wk ahead cum death,point,,2020-05-23,2020-06-06,616.0
45,3 wk ahead cum death,point,,2020-05-23,2020-06-13,727.0
45,4 wk ahead cum death,point,,2020-05-23,2020-06-20,846.0
46,1 wk ahead cum death,point,,2020-05-23,2020-05-30,85.0
46,2 wk ahead cum death,point,,2020-05-23,2020-06-06,124.0
46,3 wk ahead cum death,point,,2020-05-23,2020-06-13,167.0
46,4 wk ahead cum death,point,,2020-05-23,2020-06-20,213.0
47,1 wk ahead cum death,point,,2020-05-23,2020-05-30,466.0
47,2 wk ahead cum death,point,,2020-05-23,2020-06-06,605.0
47,3 wk ahead cum death,point,,2020-05-23,2020-06-13,743.0
47,4 wk ahead cum death,point,,2020-05-23,2020-06-20,877.0
48,1 wk ahead cum death,point,,2020-05-23,2020-05-30,1555.0
48,2 wk ahead cum death,point,,2020-05-23,2020-06-06,1564.0
48,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1567.0
48,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1567.0
49,1 wk ahead cum death,point,,2020-05-23,2020-05-30,166.0
49,2 wk ahead cum death,point,,2020-05-23,2020-06-06,237.0
49,3 wk ahead cum death,point,,2020-05-23,2020-06-13,313.0
49,4 wk ahead cum death,point,,2020-05-23,2020-06-20,390.0
50,1 wk ahead cum death,point,,2020-05-23,2020-05-30,55.0
50,2 wk ahead cum death,point,,2020-05-23,2020-06-06,57.0
50,3 wk ahead cum death,point,,2020-05-23,2020-06-13,58.0
50,4 wk ahead cum death,point,,2020-05-23,2020-06-20,59.0
51,1 wk ahead cum death,point,,2020-05-23,2020-05-30,1402.0
51,2 wk ahead cum death,point,,2020-05-23,2020-06-06,1573.0
51,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1687.0
51,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1765.0
53,1 wk ahead cum death,point,,2020-05-23,2020-05-30,1106.0
53,2 wk ahead cum death,point,,2020-05-23,2020-06-06,1159.0
53,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1209.0
53,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1257.0
54,1 wk ahead cum death,point,,2020-05-23,2020-05-30,104.0
54,2 wk ahead cum death,point,,2020-05-23,2020-06-06,144.0
54,3 wk ahead cum death,point,,2020-05-23,2020-06-13,192.0
54,4 wk ahead cum death,point,,2020-05-23,2020-06-20,250.0
55,1 wk ahead cum death,point,,2020-05-23,2020-05-30,679.0
55,2 wk ahead cum death,point,,2020-05-23,2020-06-06,865.0
55,3 wk ahead cum death,point,,2020-05-23,2020-06-13,1065.0
55,4 wk ahead cum death,point,,2020-05-23,2020-06-20,1270.0
56,1 wk ahead cum death,point,,2020-05-23,2020-05-30,16.0
56,2 wk ahead cum death,point,,2020-05-23,2020-06-06,20.0
56,3 wk ahead cum death,point,,2020-05-23,2020-06-13,25.0
56,4 wk ahead cum death,point,,2020-05-23,2020-06-20,30.0
US,1 wk ahead cum death,point,,2020-05-23,2020-05-30,105547.0
US,2 wk ahead cum death,point,,2020-05-23,2020-06-06,114550.0
US,3 wk ahead cum death,point,,2020-05-23,2020-06-13,122429.0
US,4 wk ahead cum death,point,,2020-05-23,2020-06-20,129090.0
location,target,type,quantile,forecast_date,target_end_date,value
01,1 wk ahead cum death,point,,2020-05-31,2020-06-06,794.0
01,2 wk ahead cum death,point,,2020-05-31,2020-06-13,992.0
01,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1190.0
01,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1382.0
02,1 wk ahead cum death,point,,2020-05-31,2020-06-06,11.0
02,2 wk ahead cum death,point,,2020-05-31,2020-06-13,13.0
02,3 wk ahead cum death,point,,2020-05-31,2020-06-20,14.0
02,4 wk ahead cum death,point,,2020-05-31,2020-06-27,16.0
04,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1120.0
04,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1393.0
04,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1688.0
04,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1993.0
05,1 wk ahead cum death,point,,2020-05-31,2020-06-06,213.0
05,2 wk ahead cum death,point,,2020-05-31,2020-06-13,319.0
05,3 wk ahead cum death,point,,2020-05-31,2020-06-20,438.0
05,4 wk ahead cum death,point,,2020-05-31,2020-06-27,571.0
06,1 wk ahead cum death,point,,2020-05-31,2020-06-06,5516.0
06,2 wk ahead cum death,point,,2020-05-31,2020-06-13,6484.0
06,3 wk ahead cum death,point,,2020-05-31,2020-06-20,6529.0
06,4 wk ahead cum death,point,,2020-05-31,2020-06-27,6531.0
08,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1633.0
08,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1884.0
08,3 wk ahead cum death,point,,2020-05-31,2020-06-20,2119.0
08,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2297.0
09,1 wk ahead cum death,point,,2020-05-31,2020-06-06,3994.0
09,2 wk ahead cum death,point,,2020-05-31,2020-06-13,4036.0
09,3 wk ahead cum death,point,,2020-05-31,2020-06-20,4064.0
09,4 wk ahead cum death,point,,2020-05-31,2020-06-27,4084.0
10,1 wk ahead cum death,point,,2020-05-31,2020-06-06,393.0
10,2 wk ahead cum death,point,,2020-05-31,2020-06-13,420.0
10,3 wk ahead cum death,point,,2020-05-31,2020-06-20,444.0
10,4 wk ahead cum death,point,,2020-05-31,2020-06-27,464.0
11,1 wk ahead cum death,point,,2020-05-31,2020-06-06,492.0
11,2 wk ahead cum death,point,,2020-05-31,2020-06-13,518.0
11,3 wk ahead cum death,point,,2020-05-31,2020-06-20,538.0
11,4 wk ahead cum death,point,,2020-05-31,2020-06-27,554.0
12,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2953.0
12,2 wk ahead cum death,point,,2020-05-31,2020-06-13,3437.0
12,3 wk ahead cum death,point,,2020-05-31,2020-06-20,3817.0
12,4 wk ahead cum death,point,,2020-05-31,2020-06-27,4154.0
13,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2250.0
13,2 wk ahead cum death,point,,2020-05-31,2020-06-13,2481.0
13,3 wk ahead cum death,point,,2020-05-31,2020-06-20,2709.0
13,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2928.0
15,1 wk ahead cum death,point,,2020-05-31,2020-06-06,18.0
15,2 wk ahead cum death,point,,2020-05-31,2020-06-13,19.0
15,3 wk ahead cum death,point,,2020-05-31,2020-06-20,20.0
15,4 wk ahead cum death,point,,2020-05-31,2020-06-27,21.0
16,1 wk ahead cum death,point,,2020-05-31,2020-06-06,92.0
16,2 wk ahead cum death,point,,2020-05-31,2020-06-13,104.0
16,3 wk ahead cum death,point,,2020-05-31,2020-06-20,116.0
16,4 wk ahead cum death,point,,2020-05-31,2020-06-27,128.0
17,1 wk ahead cum death,point,,2020-05-31,2020-06-06,5753.0
17,2 wk ahead cum death,point,,2020-05-31,2020-06-13,6089.0
17,3 wk ahead cum death,point,,2020-05-31,2020-06-20,6348.0
17,4 wk ahead cum death,point,,2020-05-31,2020-06-27,6547.0
18,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2265.0
18,2 wk ahead cum death,point,,2020-05-31,2020-06-13,2366.0
18,3 wk ahead cum death,point,,2020-05-31,2020-06-20,2438.0
18,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2489.0
19,1 wk ahead cum death,point,,2020-05-31,2020-06-06,619.0
19,2 wk ahead cum death,point,,2020-05-31,2020-06-13,697.0
19,3 wk ahead cum death,point,,2020-05-31,2020-06-20,756.0
19,4 wk ahead cum death,point,,2020-05-31,2020-06-27,801.0
20,1 wk ahead cum death,point,,2020-05-31,2020-06-06,230.0
20,2 wk ahead cum death,point,,2020-05-31,2020-06-13,239.0
20,3 wk ahead cum death,point,,2020-05-31,2020-06-20,243.0
20,4 wk ahead cum death,point,,2020-05-31,2020-06-27,245.0
21,1 wk ahead cum death,point,,2020-05-31,2020-06-06,497.0
21,2 wk ahead cum death,point,,2020-05-31,2020-06-13,580.0
21,3 wk ahead cum death,point,,2020-05-31,2020-06-20,670.0
21,4 wk ahead cum death,point,,2020-05-31,2020-06-27,765.0
22,1 wk ahead cum death,point,,2020-05-31,2020-06-06,3022.0
22,2 wk ahead cum death,point,,2020-05-31,2020-06-13,3252.0
22,3 wk ahead cum death,point,,2020-05-31,2020-06-20,3445.0
22,4 wk ahead cum death,point,,2020-05-31,2020-06-27,3599.0
23,1 wk ahead cum death,point,,2020-05-31,2020-06-06,103.0
23,2 wk ahead cum death,point,,2020-05-31,2020-06-13,119.0
23,3 wk ahead cum death,point,,2020-05-31,2020-06-20,136.0
23,4 wk ahead cum death,point,,2020-05-31,2020-06-27,155.0
24,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2747.0
24,2 wk ahead cum death,point,,2020-05-31,2020-06-13,2907.0
24,3 wk ahead cum death,point,,2020-05-31,2020-06-20,3018.0
24,4 wk ahead cum death,point,,2020-05-31,2020-06-27,3093.0
25,1 wk ahead cum death,point,,2020-05-31,2020-06-06,7028.0
25,2 wk ahead cum death,point,,2020-05-31,2020-06-13,7207.0
25,3 wk ahead cum death,point,,2020-05-31,2020-06-20,7365.0
25,4 wk ahead cum death,point,,2020-05-31,2020-06-27,7494.0
26,1 wk ahead cum death,point,,2020-05-31,2020-06-06,5788.0
26,2 wk ahead cum death,point,,2020-05-31,2020-06-13,6117.0
26,3 wk ahead cum death,point,,2020-05-31,2020-06-20,6420.0
26,4 wk ahead cum death,point,,2020-05-31,2020-06-27,6700.0
27,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1268.0
27,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1532.0
27,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1800.0
27,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2061.0
28,1 wk ahead cum death,point,,2020-05-31,2020-06-06,817.0
28,2 wk ahead cum death,point,,2020-05-31,2020-06-13,889.0
28,3 wk ahead cum death,point,,2020-05-31,2020-06-20,942.0
28,4 wk ahead cum death,point,,2020-05-31,2020-06-27,981.0
29,1 wk ahead cum death,point,,2020-05-31,2020-06-06,855.0
29,2 wk ahead cum death,point,,2020-05-31,2020-06-13,942.0
29,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1022.0
29,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1100.0
30,1 wk ahead cum death,point,,2020-05-31,2020-06-06,19.0
30,2 wk ahead cum death,point,,2020-05-31,2020-06-13,23.0
30,3 wk ahead cum death,point,,2020-05-31,2020-06-20,26.0
30,4 wk ahead cum death,point,,2020-05-31,2020-06-27,30.0
31,1 wk ahead cum death,point,,2020-05-31,2020-06-06,243.0
31,2 wk ahead cum death,point,,2020-05-31,2020-06-13,309.0
31,3 wk ahead cum death,point,,2020-05-31,2020-06-20,356.0
31,4 wk ahead cum death,point,,2020-05-31,2020-06-27,393.0
32,1 wk ahead cum death,point,,2020-05-31,2020-06-06,449.0
32,2 wk ahead cum death,point,,2020-05-31,2020-06-13,478.0
32,3 wk ahead cum death,point,,2020-05-31,2020-06-20,499.0
32,4 wk ahead cum death,point,,2020-05-31,2020-06-27,515.0
33,1 wk ahead cum death,point,,2020-05-31,2020-06-06,264.0
33,2 wk ahead cum death,point,,2020-05-31,2020-06-13,282.0
33,3 wk ahead cum death,point,,2020-05-31,2020-06-20,296.0
33,4 wk ahead cum death,point,,2020-05-31,2020-06-27,308.0
34,1 wk ahead cum death,point,,2020-05-31,2020-06-06,12097.0
34,2 wk ahead cum death,point,,2020-05-31,2020-06-13,12409.0
34,3 wk ahead cum death,point,,2020-05-31,2020-06-20,12609.0
34,4 wk ahead cum death,point,,2020-05-31,2020-06-27,12752.0
35,1 wk ahead cum death,point,,2020-05-31,2020-06-06,395.0
35,2 wk ahead cum death,point,,2020-05-31,2020-06-13,441.0
35,3 wk ahead cum death,point,,2020-05-31,2020-06-20,488.0
35,4 wk ahead cum death,point,,2020-05-31,2020-06-27,535.0
36,1 wk ahead cum death,point,,2020-05-31,2020-06-06,30218.0
36,2 wk ahead cum death,point,,2020-05-31,2020-06-13,30541.0
36,3 wk ahead cum death,point,,2020-05-31,2020-06-20,30745.0
36,4 wk ahead cum death,point,,2020-05-31,2020-06-27,30874.0
37,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1236.0
37,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1547.0
37,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1755.0
37,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1925.0
38,1 wk ahead cum death,point,,2020-05-31,2020-06-06,69.0
38,2 wk ahead cum death,point,,2020-05-31,2020-06-13,77.0
38,3 wk ahead cum death,point,,2020-05-31,2020-06-20,85.0
38,4 wk ahead cum death,point,,2020-05-31,2020-06-27,93.0
39,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2319.0
39,2 wk ahead cum death,point,,2020-05-31,2020-06-13,2473.0
39,3 wk ahead cum death,point,,2020-05-31,2020-06-20,2594.0
39,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2692.0
40,1 wk ahead cum death,point,,2020-05-31,2020-06-06,359.0
40,2 wk ahead cum death,point,,2020-05-31,2020-06-13,388.0
40,3 wk ahead cum death,point,,2020-05-31,2020-06-20,419.0
40,4 wk ahead cum death,point,,2020-05-31,2020-06-27,449.0
41,1 wk ahead cum death,point,,2020-05-31,2020-06-06,166.0
41,2 wk ahead cum death,point,,2020-05-31,2020-06-13,181.0
41,3 wk ahead cum death,point,,2020-05-31,2020-06-20,196.0
41,4 wk ahead cum death,point,,2020-05-31,2020-06-27,212.0
42,1 wk ahead cum death,point,,2020-05-31,2020-06-06,5695.0
42,2 wk ahead cum death,point,,2020-05-31,2020-06-13,5791.0
42,3 wk ahead cum death,point,,2020-05-31,2020-06-20,5850.0
42,4 wk ahead cum death,point,,2020-05-31,2020-06-27,5886.0
44,1 wk ahead cum death,point,,2020-05-31,2020-06-06,753.0
44,2 wk ahead cum death,point,,2020-05-31,2020-06-13,785.0
44,3 wk ahead cum death,point,,2020-05-31,2020-06-20,807.0
44,4 wk ahead cum death,point,,2020-05-31,2020-06-27,825.0
45,1 wk ahead cum death,point,,2020-05-31,2020-06-06,605.0
45,2 wk ahead cum death,point,,2020-05-31,2020-06-13,753.0
45,3 wk ahead cum death,point,,2020-05-31,2020-06-20,920.0
45,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1106.0
46,1 wk ahead cum death,point,,2020-05-31,2020-06-06,76.0
46,2 wk ahead cum death,point,,2020-05-31,2020-06-13,87.0
46,3 wk ahead cum death,point,,2020-05-31,2020-06-20,93.0
46,4 wk ahead cum death,point,,2020-05-31,2020-06-27,97.0
47,1 wk ahead cum death,point,,2020-05-31,2020-06-06,492.0
47,2 wk ahead cum death,point,,2020-05-31,2020-06-13,642.0
47,3 wk ahead cum death,point,,2020-05-31,2020-06-20,788.0
47,4 wk ahead cum death,point,,2020-05-31,2020-06-27,927.0
48,1 wk ahead cum death,point,,2020-05-31,2020-06-06,2621.0
48,2 wk ahead cum death,point,,2020-05-31,2020-06-13,2740.0
48,3 wk ahead cum death,point,,2020-05-31,2020-06-20,2742.0
48,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2745.0
49,1 wk ahead cum death,point,,2020-05-31,2020-06-06,192.0
49,2 wk ahead cum death,point,,2020-05-31,2020-06-13,292.0
49,3 wk ahead cum death,point,,2020-05-31,2020-06-20,400.0
49,4 wk ahead cum death,point,,2020-05-31,2020-06-27,514.0
50,1 wk ahead cum death,point,,2020-05-31,2020-06-06,56.0
50,2 wk ahead cum death,point,,2020-05-31,2020-06-13,58.0
50,3 wk ahead cum death,point,,2020-05-31,2020-06-20,60.0
50,4 wk ahead cum death,point,,2020-05-31,2020-06-27,61.0
51,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1632.0
51,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1842.0
51,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1977.0
51,4 wk ahead cum death,point,,2020-05-31,2020-06-27,2063.0
53,1 wk ahead cum death,point,,2020-05-31,2020-06-06,1302.0
53,2 wk ahead cum death,point,,2020-05-31,2020-06-13,1504.0
53,3 wk ahead cum death,point,,2020-05-31,2020-06-20,1689.0
53,4 wk ahead cum death,point,,2020-05-31,2020-06-27,1868.0
54,1 wk ahead cum death,point,,2020-05-31,2020-06-06,87.0
54,2 wk ahead cum death,point,,2020-05-31,2020-06-13,101.0
54,3 wk ahead cum death,point,,2020-05-31,2020-06-20,114.0
54,4 wk ahead cum death,point,,2020-05-31,2020-06-27,128.0
