,forecast_date,target,target_end_date,location,type,quantile,value
133,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.05,6
134,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.1,8
135,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.15,9
136,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.2,10
137,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.25,11
138,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.3,12
139,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.35,13
140,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.4,14
141,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.45,15
142,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.5,16
143,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.55,17
144,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.6,17
145,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.65,18
146,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.7,20
147,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.75,21
148,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.8,22
149,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.85,24
150,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.9,27
151,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.95,32
152,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.975,38
153,2020-03-15,2 day ahead inc death,2020-03-17,US,quantile,0.99,46
154,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.01,73
155,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.025,77
156,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.05,81
157,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.1,87
158,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.15,90
159,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.2,93
160,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.25,96
161,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.3,99
162,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.35,101
163,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.4,103
164,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.45,106
165,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.5,108
166,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.55,111
167,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.6,113
168,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.65,116
169,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.7,119
170,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.75,123
171,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.8,127
172,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.85,132
173,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.9,140
174,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.95,156
175,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.975,173
176,2020-03-15,3 day ahead cum death,2020-03-18,US,quantile,0.99,200
177,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.01,4
178,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.025,6
179,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.05,8
180,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.1,10
181,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.15,12
182,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.2,13
183,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.25,14
184,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.3,15
185,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.35,16
186,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.4,17
187,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.45,19
188,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.5,20
189,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.55,21
190,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.6,22
191,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.65,23
192,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.7,25
193,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.75,27
194,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.8,29
195,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.85,32
196,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.9,35
197,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.95,43
198,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.975,51
199,2020-03-15,3 day ahead inc death,2020-03-18,US,quantile,0.99,62
200,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.01,80
201,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.025,86
202,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.05,92
203,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.1,100
204,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.15,106
205,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.2,110
206,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.25,114
207,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.3,118
208,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.35,122
209,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.4,126
210,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.45,129
211,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.5,133
212,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.55,137
213,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.6,141
214,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.65,146
215,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.7,151
216,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.75,156
217,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.8,163
218,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.85,172
219,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.9,186
220,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.95,213
221,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.975,240
222,2020-03-15,4 day ahead cum death,2020-03-19,US,quantile,0.99,282
223,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.01,5
224,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.025,7
225,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.05,9
226,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.1,12
227,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.15,14
228,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.2,16
229,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.25,17
230,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.3,19
231,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.35,20
232,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.4,22
233,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.45,23
234,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.5,25
235,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.55,26
236,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.6,28
237,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.65,30
238,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.7,32
239,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.75,34
240,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.8,37
241,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.85,41
242,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.9,47
243,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.95,58
244,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.975,69
245,2020-03-15,4 day ahead inc death,2020-03-19,US,quantile,0.99,85
246,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.01,88
247,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.025,97
248,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.05,105
249,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.1,116
250,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.15,123
251,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.2,130
252,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.25,136
253,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.3,142
254,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.35,148
255,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.4,153
256,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.45,158
257,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.5,164
258,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.55,170
259,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.6,176
260,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.65,183
261,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.7,191
262,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.75,200
263,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.8,211
264,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.85,225
265,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.9,247
266,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.95,291
267,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.975,334
268,2020-03-15,5 day ahead cum death,2020-03-20,US,quantile,0.99,397
269,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.01,6
270,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.025,9
271,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.05,11
272,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.1,14
273,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.15,17
274,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.2,19
275,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.25,21
276,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.3,23
277,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.35,25
278,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.4,27
279,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.45,29
280,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.5,31
281,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.55,33
282,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.6,35
283,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.65,38
284,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.7,41
285,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.75,44
286,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.8,49
287,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.85,54
288,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.9,63
289,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.95,79
290,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.975,95
291,2020-03-15,5 day ahead inc death,2020-03-20,US,quantile,0.99,117
292,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.01,98
293,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.025,109
294,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.05,120
295,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.1,134
296,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.15,145
297,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.2,154
298,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.25,163
299,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.3,171
300,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.35,179
301,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.4,187
302,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.45,195
303,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.5,203
304,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.55,212
305,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.6,221
306,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.65,231
307,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.7,243
308,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.75,257
309,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.8,274
310,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.85,298
311,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.9,330
312,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.95,394
313,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.975,463
314,2020-03-15,6 day ahead cum death,2020-03-21,US,quantile,0.99,561
315,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.01,8
316,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.025,11
317,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.05,14
318,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.1,18
319,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.15,21
320,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.2,23
321,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.25,26
322,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.3,29
323,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.35,31
324,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.4,34
325,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.45,36
326,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.5,39
327,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.55,42
328,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.6,45
329,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.65,49
330,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.7,53
331,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.75,58
332,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.8,64
333,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.85,72
334,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.9,85
335,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.95,106
336,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.975,130
337,2020-03-15,6 day ahead inc death,2020-03-21,US,quantile,0.99,164
338,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.01,108
339,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.025,124
340,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.05,138
341,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.1,156
342,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.15,171
343,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.2,183
344,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.25,196
345,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.3,207
346,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.35,218
347,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.4,229
348,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.45,240
349,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.5,252
350,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.55,264
351,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.6,278
352,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.65,293
353,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.7,311
354,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.75,331
355,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.8,357
356,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.85,392
357,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.9,443
358,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.95,540
359,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.975,640
360,2020-03-15,7 day ahead cum death,2020-03-22,US,quantile,0.99,774
361,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.01,9
362,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.025,13
363,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.05,16
364,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.1,21
365,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.15,25
366,2020-03-15,7 day ahead inc death,2020-03-22,US,quantile,0.2,28
