,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value
27,28,2020-05-05,14 day ahead inc death,2020-05-19,17,Illinois,quantile,0.01,62.97
28,29,2020-05-05,15 day ahead cum death,2020-05-20,17,Illinois,quantile,0.01,4183.54
29,30,2020-05-05,15 day ahead inc death,2020-05-20,17,Illinois,quantile,0.01,58.85
30,31,2020-05-05,16 day ahead cum death,2020-05-21,17,Illinois,quantile,0.01,4264.65
31,32,2020-05-05,16 day ahead inc death,2020-05-21,17,Illinois,quantile,0.01,70.99
32,33,2020-05-05,17 day ahead cum death,2020-05-22,17,Illinois,quantile,0.01,4374.16
33,34,2020-05-05,17 day ahead inc death,2020-05-22,17,Illinois,quantile,0.01,58.99
34,35,2020-05-05,18 day ahead cum death,2020-05-23,17,Illinois,quantile,0.01,4483.46
35,36,2020-05-05,18 day ahead inc death,2020-05-23,17,Illinois,quantile,0.01,63.98
36,37,2020-05-05,19 day ahead cum death,2020-05-24,17,Illinois,quantile,0.01,4571.63
37,38,2020-05-05,19 day ahead inc death,2020-05-24,17,Illinois,quantile,0.01,63.97
38,39,2020-05-05,20 day ahead cum death,2020-05-25,17,Illinois,quantile,0.01,4682.69
39,40,2020-05-05,20 day ahead inc death,2020-05-25,17,Illinois,quantile,0.01,67.98
40,41,2020-05-05,21 day ahead cum death,2020-05-26,17,Illinois,quantile,0.01,4790.8
41,42,2020-05-05,21 day ahead inc death,2020-05-26,17,Illinois,quantile,0.01,49.99
42,43,2020-05-05,22 day ahead cum death,2020-05-27,17,Illinois,quantile,0.01,4883.98
43,44,2020-05-05,22 day ahead inc death,2020-05-27,17,Illinois,quantile,0.01,71.98
44,45,2020-05-05,23 day ahead cum death,2020-05-28,17,Illinois,quantile,0.01,5011.71
45,46,2020-05-05,23 day ahead inc death,2020-05-28,17,Illinois,quantile,0.01,72.86
46,47,2020-05-05,24 day ahead cum death,2020-05-29,17,Illinois,quantile,0.01,5149.69
47,48,2020-05-05,24 day ahead inc death,2020-05-29,17,Illinois,quantile,0.01,68.98
48,49,2020-05-05,25 day ahead cum death,2020-05-30,17,Illinois,quantile,0.01,5258.68
49,50,2020-05-05,25 day ahead inc death,2020-05-30,17,Illinois,quantile,0.01,69.92
50,51,2020-05-05,26 day ahead cum death,2020-05-31,17,Illinois,quantile,0.01,5379.8
51,52,2020-05-05,26 day ahead inc death,2020-05-31,17,Illinois,quantile,0.01,85.99
52,53,2020-05-05,27 day ahead cum death,2020-06-01,17,Illinois,quantile,0.01,5496.75
53,54,2020-05-05,27 day ahead inc death,2020-06-01,17,Illinois,quantile,0.01,75.98
54,55,2020-05-05,28 day ahead cum death,2020-06-02,17,Illinois,quantile,0.01,5649.96
55,56,2020-05-05,28 day ahead inc death,2020-06-02,17,Illinois,quantile,0.01,94.9
56,57,2020-05-05,29 day ahead cum death,2020-06-03,17,Illinois,quantile,0.01,5791.71
57,58,2020-05-05,29 day ahead inc death,2020-06-03,17,Illinois,quantile,0.01,102.96
58,59,2020-05-05,30 day ahead cum death,2020-06-04,17,Illinois,quantile,0.01,5959.2
59,60,2020-05-05,30 day ahead inc death,2020-06-04,17,Illinois,quantile,0.01,102.87
60,61,2020-05-05,31 day ahead cum death,2020-06-05,17,Illinois,quantile,0.01,6059.9
61,62,2020-05-05,31 day ahead inc death,2020-06-05,17,Illinois,quantile,0.01,104.92
62,63,2020-05-05,32 day ahead cum death,2020-06-06,17,Illinois,quantile,0.01,6244.86
63,64,2020-05-05,32 day ahead inc death,2020-06-06,17,Illinois,quantile,0.01,114.75
64,65,2020-05-05,33 day ahead cum death,2020-06-07,17,Illinois,quantile,0.01,6422.92
65,66,2020-05-05,33 day ahead inc death,2020-06-07,17,Illinois,quantile,0.01,116.94
66,67,2020-05-05,34 day ahead cum death,2020-06-08,17,Illinois,quantile,0.01,6593.76
67,68,2020-05-05,34 day ahead inc death,2020-06-08,17,Illinois,quantile,0.01,140.94
68,69,2020-05-05,35 day ahead cum death,2020-06-09,17,Illinois,quantile,0.01,6749.79
69,70,2020-05-05,35 day ahead inc death,2020-06-09,17,Illinois,quantile,0.01,115.99
70,71,2020-05-05,36 day ahead cum death,2020-06-10,17,Illinois,quantile,0.01,6940.92
71,72,2020-05-05,36 day ahead inc death,2020-06-10,17,Illinois,quantile,0.01,138.82
72,73,2020-05-05,37 day ahead cum death,2020-06-11,17,Illinois,quantile,0.01,7236.33
73,74,2020-05-05,37 day ahead inc death,2020-06-11,17,Illinois,quantile,0.01,133.99
74,75,2020-05-05,38 day ahead cum death,2020-06-12,17,Illinois,quantile,0.01,7515.41
75,76,2020-05-05,38 day ahead inc death,2020-06-12,17,Illinois,quantile,0.01,149.89
76,77,2020-05-05,39 day ahead cum death,2020-06-13,17,Illinois,quantile,0.01,7765.76
77,78,2020-05-05,39 day ahead inc death,2020-06-13,17,Illinois,quantile,0.01,182.0
78,79,2020-05-05,1 day ahead cum death,2020-05-06,17,Illinois,quantile,0.025,2824.75
79,80,2020-05-05,1 day ahead inc death,2020-05-06,17,Illinois,quantile,0.025,66.975
80,81,2020-05-05,2 day ahead cum death,2020-05-07,17,Illinois,quantile,0.025,2914.0
81,82,2020-05-05,2 day ahead inc death,2020-05-07,17,Illinois,quantile,0.025,59.975
82,83,2020-05-05,3 day ahead cum death,2020-05-08,17,Illinois,quantile,0.025,3010.925
83,84,2020-05-05,3 day ahead inc death,2020-05-08,17,Illinois,quantile,0.025,61.975
84,85,2020-05-05,4 day ahead cum death,2020-05-09,17,Illinois,quantile,0.025,3126.6
85,86,2020-05-05,4 day ahead inc death,2020-05-09,17,Illinois,quantile,0.025,60.925
86,87,2020-05-05,5 day ahead cum death,2020-05-10,17,Illinois,quantile,0.025,3211.925
87,88,2020-05-05,5 day ahead inc death,2020-05-10,17,Illinois,quantile,0.025,59.875
88,89,2020-05-05,6 day ahead cum death,2020-05-11,17,Illinois,quantile,0.025,3312.775
89,90,2020-05-05,6 day ahead inc death,2020-05-11,17,Illinois,quantile,0.025,63.925
90,91,2020-05-05,7 day ahead cum death,2020-05-12,17,Illinois,quantile,0.025,3410.8
91,92,2020-05-05,7 day ahead inc death,2020-05-12,17,Illinois,quantile,0.025,64.925
92,93,2020-05-05,8 day ahead cum death,2020-05-13,17,Illinois,quantile,0.025,3513.75
93,94,2020-05-05,8 day ahead inc death,2020-05-13,17,Illinois,quantile,0.025,61.925
94,95,2020-05-05,9 day ahead cum death,2020-05-14,17,Illinois,quantile,0.025,3591.0
95,96,2020-05-05,9 day ahead inc death,2020-05-14,17,Illinois,quantile,0.025,65.825
96,97,2020-05-05,10 day ahead cum death,2020-05-15,17,Illinois,quantile,0.025,3716.725
97,98,2020-05-05,10 day ahead inc death,2020-05-15,17,Illinois,quantile,0.025,68.0
98,99,2020-05-05,11 day ahead cum death,2020-05-16,17,Illinois,quantile,0.025,3796.875
99,100,2020-05-05,11 day ahead inc death,2020-05-16,17,Illinois,quantile,0.025,68.0
100,101,2020-05-05,12 day ahead cum death,2020-05-17,17,Illinois,quantile,0.025,3902.875
101,102,2020-05-05,12 day ahead inc death,2020-05-17,17,Illinois,quantile,0.025,67.975
102,103,2020-05-05,13 day ahead cum death,2020-05-18,17,Illinois,quantile,0.025,4002.975
103,104,2020-05-05,13 day ahead inc death,2020-05-18,17,Illinois,quantile,0.025,62.775
104,105,2020-05-05,14 day ahead cum death,2020-05-19,17,Illinois,quantile,0.025,4113.75
105,106,2020-05-05,14 day ahead inc death,2020-05-19,17,Illinois,quantile,0.025,68.975
106,107,2020-05-05,15 day ahead cum death,2020-05-20,17,Illinois,quantile,0.025,4207.925
107,108,2020-05-05,15 day ahead inc death,2020-05-20,17,Illinois,quantile,0.025,67.0
108,109,2020-05-05,16 day ahead cum death,2020-05-21,17,Illinois,quantile,0.025,4306.925
109,110,2020-05-05,16 day ahead inc death,2020-05-21,17,Illinois,quantile,0.025,78.0
110,111,2020-05-05,17 day ahead cum death,2020-05-22,17,Illinois,quantile,0.025,4401.9
111,112,2020-05-05,17 day ahead inc death,2020-05-22,17,Illinois,quantile,0.025,69.0
112,113,2020-05-05,18 day ahead cum death,2020-05-23,17,Illinois,quantile,0.025,4492.925
113,114,2020-05-05,18 day ahead inc death,2020-05-23,17,Illinois,quantile,0.025,74.0
114,115,2020-05-05,19 day ahead cum death,2020-05-24,17,Illinois,quantile,0.025,4604.675
115,116,2020-05-05,19 day ahead inc death,2020-05-24,17,Illinois,quantile,0.025,66.95
116,117,2020-05-05,20 day ahead cum death,2020-05-25,17,Illinois,quantile,0.025,4705.725
117,118,2020-05-05,20 day ahead inc death,2020-05-25,17,Illinois,quantile,0.025,73.975
118,119,2020-05-05,21 day ahead cum death,2020-05-26,17,Illinois,quantile,0.025,4825.675
119,120,2020-05-05,21 day ahead inc death,2020-05-26,17,Illinois,quantile,0.025,77.975
120,121,2020-05-05,22 day ahead cum death,2020-05-27,17,Illinois,quantile,0.025,4956.95
121,122,2020-05-05,22 day ahead inc death,2020-05-27,17,Illinois,quantile,0.025,78.975
122,123,2020-05-05,23 day ahead cum death,2020-05-28,17,Illinois,quantile,0.025,5054.8
123,124,2020-05-05,23 day ahead inc death,2020-05-28,17,Illinois,quantile,0.025,79.975
124,125,2020-05-05,24 day ahead cum death,2020-05-29,17,Illinois,quantile,0.025,5188.375
125,126,2020-05-05,24 day ahead inc death,2020-05-29,17,Illinois,quantile,0.025,76.9
126,127,2020-05-05,25 day ahead cum death,2020-05-30,17,Illinois,quantile,0.025,5282.975
127,128,2020-05-05,25 day ahead inc death,2020-05-30,17,Illinois,quantile,0.025,76.9
128,129,2020-05-05,26 day ahead cum death,2020-05-31,17,Illinois,quantile,0.025,5407.95
129,130,2020-05-05,26 day ahead inc death,2020-05-31,17,Illinois,quantile,0.025,93.0
130,131,2020-05-05,27 day ahead cum death,2020-06-01,17,Illinois,quantile,0.025,5541.9
131,132,2020-05-05,27 day ahead inc death,2020-06-01,17,Illinois,quantile,0.025,86.925
132,133,2020-05-05,28 day ahead cum death,2020-06-02,17,Illinois,quantile,0.025,5697.875
133,134,2020-05-05,28 day ahead inc death,2020-06-02,17,Illinois,quantile,0.025,99.975
134,135,2020-05-05,29 day ahead cum death,2020-06-03,17,Illinois,quantile,0.025,5843.4
135,136,2020-05-05,29 day ahead inc death,2020-06-03,17,Illinois,quantile,0.025,108.0
136,137,2020-05-05,30 day ahead cum death,2020-06-04,17,Illinois,quantile,0.025,5987.925
137,138,2020-05-05,30 day ahead inc death,2020-06-04,17,Illinois,quantile,0.025,118.95
138,139,2020-05-05,31 day ahead cum death,2020-06-05,17,Illinois,quantile,0.025,6163.875
139,140,2020-05-05,31 day ahead inc death,2020-06-05,17,Illinois,quantile,0.025,114.925
140,141,2020-05-05,32 day ahead cum death,2020-06-06,17,Illinois,quantile,0.025,6348.575
141,142,2020-05-05,32 day ahead inc death,2020-06-06,17,Illinois,quantile,0.025,125.825
142,143,2020-05-05,33 day ahead cum death,2020-06-07,17,Illinois,quantile,0.025,6544.95
143,144,2020-05-05,33 day ahead inc death,2020-06-07,17,Illinois,quantile,0.025,139.975
144,145,2020-05-05,34 day ahead cum death,2020-06-08,17,Illinois,quantile,0.025,6730.275
145,146,2020-05-05,34 day ahead inc death,2020-06-08,17,Illinois,quantile,0.025,150.95
146,147,2020-05-05,35 day ahead cum death,2020-06-09,17,Illinois,quantile,0.025,6948.3
147,148,2020-05-05,35 day ahead inc death,2020-06-09,17,Illinois,quantile,0.025,134.825
148,149,2020-05-05,36 day ahead cum death,2020-06-10,17,Illinois,quantile,0.025,7153.75
149,150,2020-05-05,36 day ahead inc death,2020-06-10,17,Illinois,quantile,0.025,158.675
150,151,2020-05-05,37 day ahead cum death,2020-06-11,17,Illinois,quantile,0.025,7391.6
151,152,2020-05-05,37 day ahead inc death,2020-06-11,17,Illinois,quantile,0.025,153.9
152,153,2020-05-05,38 day ahead cum death,2020-06-12,17,Illinois,quantile,0.025,7665.475
153,154,2020-05-05,38 day ahead inc death,2020-06-12,17,Illinois,quantile,0.025,167.85
154,155,2020-05-05,39 day ahead cum death,2020-06-13,17,Illinois,quantile,0.025,7919.7
155,156,2020-05-05,39 day ahead inc death,2020-06-13,17,Illinois,quantile,0.025,194.0
156,157,2020-05-05,1 day ahead cum death,2020-05-06,17,Illinois,quantile,0.05,2866.65
157,158,2020-05-05,1 day ahead inc death,2020-05-06,17,Illinois,quantile,0.05,69.95
158,159,2020-05-05,2 day ahead cum death,2020-05-07,17,Illinois,quantile,0.05,2943.3
159,160,2020-05-05,2 day ahead inc death,2020-05-07,17,Illinois,quantile,0.05,65.9
160,161,2020-05-05,3 day ahead cum death,2020-05-08,17,Illinois,quantile,0.05,3054.45
161,162,2020-05-05,3 day ahead inc death,2020-05-08,17,Illinois,quantile,0.05,66.0
162,163,2020-05-05,4 day ahead cum death,2020-05-09,17,Illinois,quantile,0.05,3149.35
163,164,2020-05-05,4 day ahead inc death,2020-05-09,17,Illinois,quantile,0.05,65.0
164,165,2020-05-05,5 day ahead cum death,2020-05-10,17,Illinois,quantile,0.05,3238.85
165,166,2020-05-05,5 day ahead inc death,2020-05-10,17,Illinois,quantile,0.05,66.95
166,167,2020-05-05,6 day ahead cum death,2020-05-11,17,Illinois,quantile,0.05,3345.85
167,168,2020-05-05,6 day ahead inc death,2020-05-11,17,Illinois,quantile,0.05,74.9
168,169,2020-05-05,7 day ahead cum death,2020-05-12,17,Illinois,quantile,0.05,3436.9
169,170,2020-05-05,7 day ahead inc death,2020-05-12,17,Illinois,quantile,0.05,72.0
170,171,2020-05-05,8 day ahead cum death,2020-05-13,17,Illinois,quantile,0.05,3536.85
171,172,2020-05-05,8 day ahead inc death,2020-05-13,17,Illinois,quantile,0.05,65.95
172,173,2020-05-05,9 day ahead cum death,2020-05-14,17,Illinois,quantile,0.05,3651.25
173,174,2020-05-05,9 day ahead inc death,2020-05-14,17,Illinois,quantile,0.05,72.0
174,175,2020-05-05,10 day ahead cum death,2020-05-15,17,Illinois,quantile,0.05,3748.0
175,176,2020-05-05,10 day ahead inc death,2020-05-15,17,Illinois,quantile,0.05,73.0
176,177,2020-05-05,11 day ahead cum death,2020-05-16,17,Illinois,quantile,0.05,3852.65
177,178,2020-05-05,11 day ahead inc death,2020-05-16,17,Illinois,quantile,0.05,74.95
178,179,2020-05-05,12 day ahead cum death,2020-05-17,17,Illinois,quantile,0.05,3953.0
179,180,2020-05-05,12 day ahead inc death,2020-05-17,17,Illinois,quantile,0.05,73.0
180,181,2020-05-05,13 day ahead cum death,2020-05-18,17,Illinois,quantile,0.05,4049.2
181,182,2020-05-05,13 day ahead inc death,2020-05-18,17,Illinois,quantile,0.05,72.8
182,183,2020-05-05,14 day ahead cum death,2020-05-19,17,Illinois,quantile,0.05,4156.9
183,184,2020-05-05,14 day ahead inc death,2020-05-19,17,Illinois,quantile,0.05,76.95
184,185,2020-05-05,15 day ahead cum death,2020-05-20,17,Illinois,quantile,0.05,4253.4
185,186,2020-05-05,15 day ahead inc death,2020-05-20,17,Illinois,quantile,0.05,74.0
186,187,2020-05-05,16 day ahead cum death,2020-05-21,17,Illinois,quantile,0.05,4374.05
187,188,2020-05-05,16 day ahead inc death,2020-05-21,17,Illinois,quantile,0.05,82.95
188,189,2020-05-05,17 day ahead cum death,2020-05-22,17,Illinois,quantile,0.05,4455.7
189,190,2020-05-05,17 day ahead inc death,2020-05-22,17,Illinois,quantile,0.05,73.95
190,191,2020-05-05,18 day ahead cum death,2020-05-23,17,Illinois,quantile,0.05,4562.55
191,192,2020-05-05,18 day ahead inc death,2020-05-23,17,Illinois,quantile,0.05,79.95
192,193,2020-05-05,19 day ahead cum death,2020-05-24,17,Illinois,quantile,0.05,4670.2
193,194,2020-05-05,19 day ahead inc death,2020-05-24,17,Illinois,quantile,0.05,78.9
194,195,2020-05-05,20 day ahead cum death,2020-05-25,17,Illinois,quantile,0.05,4769.9
195,196,2020-05-05,20 day ahead inc death,2020-05-25,17,Illinois,quantile,0.05,79.95
196,197,2020-05-05,21 day ahead cum death,2020-05-26,17,Illinois,quantile,0.05,4884.0
197,198,2020-05-05,21 day ahead inc death,2020-05-26,17,Illinois,quantile,0.05,83.9
198,199,2020-05-05,22 day ahead cum death,2020-05-27,17,Illinois,quantile,0.05,4996.65
199,200,2020-05-05,22 day ahead inc death,2020-05-27,17,Illinois,quantile,0.05,81.95
200,201,2020-05-05,23 day ahead cum death,2020-05-28,17,Illinois,quantile,0.05,5113.0
201,202,2020-05-05,23 day ahead inc death,2020-05-28,17,Illinois,quantile,0.05,83.95
202,203,2020-05-05,24 day ahead cum death,2020-05-29,17,Illinois,quantile,0.05,5232.4
203,204,2020-05-05,24 day ahead inc death,2020-05-29,17,Illinois,quantile,0.05,84.9
204,205,2020-05-05,25 day ahead cum death,2020-05-30,17,Illinois,quantile,0.05,5339.9
205,206,2020-05-05,25 day ahead inc death,2020-05-30,17,Illinois,quantile,0.05,86.95
206,207,2020-05-05,26 day ahead cum death,2020-05-31,17,Illinois,quantile,0.05,5451.75
207,208,2020-05-05,26 day ahead inc death,2020-05-31,17,Illinois,quantile,0.05,99.0
208,209,2020-05-05,27 day ahead cum death,2020-06-01,17,Illinois,quantile,0.05,5582.9
209,210,2020-05-05,27 day ahead inc death,2020-06-01,17,Illinois,quantile,0.05,98.95
210,211,2020-05-05,28 day ahead cum death,2020-06-02,17,Illinois,quantile,0.05,5716.95
211,212,2020-05-05,28 day ahead inc death,2020-06-02,17,Illinois,quantile,0.05,112.75
212,213,2020-05-05,29 day ahead cum death,2020-06-03,17,Illinois,quantile,0.05,5892.7
213,214,2020-05-05,29 day ahead inc death,2020-06-03,17,Illinois,quantile,0.05,116.85
214,215,2020-05-05,30 day ahead cum death,2020-06-04,17,Illinois,quantile,0.05,6056.2
215,216,2020-05-05,30 day ahead inc death,2020-06-04,17,Illinois,quantile,0.05,123.95
216,217,2020-05-05,31 day ahead cum death,2020-06-05,17,Illinois,quantile,0.05,6221.1
217,218,2020-05-05,31 day ahead inc death,2020-06-05,17,Illinois,quantile,0.05,122.95
218,219,2020-05-05,32 day ahead cum death,2020-06-06,17,Illinois,quantile,0.05,6412.2
219,220,2020-05-05,32 day ahead inc death,2020-06-06,17,Illinois,quantile,0.05,135.85
220,221,2020-05-05,33 day ahead cum death,2020-06-07,17,Illinois,quantile,0.05,6577.3
221,222,2020-05-05,33 day ahead inc death,2020-06-07,17,Illinois,quantile,0.05,149.65
222,223,2020-05-05,34 day ahead cum death,2020-06-08,17,Illinois,quantile,0.05,6809.6
223,224,2020-05-05,34 day ahead inc death,2020-06-08,17,Illinois,quantile,0.05,170.0
224,225,2020-05-05,35 day ahead cum death,2020-06-09,17,Illinois,quantile,0.05,7006.35
225,226,2020-05-05,35 day ahead inc death,2020-06-09,17,Illinois,quantile,0.05,143.9
226,227,2020-05-05,36 day ahead cum death,2020-06-10,17,Illinois,quantile,0.05,7254.0
227,228,2020-05-05,36 day ahead inc death,2020-06-10,17,Illinois,quantile,0.05,170.0
228,229,2020-05-05,37 day ahead cum death,2020-06-11,17,Illinois,quantile,0.05,7476.0
229,230,2020-05-05,37 day ahead inc death,2020-06-11,17,Illinois,quantile,0.05,174.4
230,231,2020-05-05,38 day ahead cum death,2020-06-12,17,Illinois,quantile,0.05,7743.85
231,232,2020-05-05,38 day ahead inc death,2020-06-12,17,Illinois,quantile,0.05,176.65
232,233,2020-05-05,39 day ahead cum death,2020-06-13,17,Illinois,quantile,0.05,8006.5
233,234,2020-05-05,39 day ahead inc death,2020-06-13,17,Illinois,quantile,0.05,213.9
234,235,2020-05-05,1 day ahead cum death,2020-05-06,17,Illinois,quantile,0.1,2946.8
235,236,2020-05-05,1 day ahead inc death,2020-05-06,17,Illinois,quantile,0.1,75.9
236,237,2020-05-05,2 day ahead cum death,2020-05-07,17,Illinois,quantile,0.1,3046.4
237,238,2020-05-05,2 day ahead inc death,2020-05-07,17,Illinois,quantile,0.1,75.9
238,239,2020-05-05,3 day ahead cum death,2020-05-08,17,Illinois,quantile,0.1,3137.1
239,240,2020-05-05,3 day ahead inc death,2020-05-08,17,Illinois,quantile,0.1,73.9
240,241,2020-05-05,4 day ahead cum death,2020-05-09,17,Illinois,quantile,0.1,3217.9
241,242,2020-05-05,4 day ahead inc death,2020-05-09,17,Illinois,quantile,0.1,72.9
242,243,2020-05-05,5 day ahead cum death,2020-05-10,17,Illinois,quantile,0.1,3309.9
243,244,2020-05-05,5 day ahead inc death,2020-05-10,17,Illinois,quantile,0.1,77.0
244,245,2020-05-05,6 day ahead cum death,2020-05-11,17,Illinois,quantile,0.1,3403.9
245,246,2020-05-05,6 day ahead inc death,2020-05-11,17,Illinois,quantile,0.1,77.9
246,247,2020-05-05,7 day ahead cum death,2020-05-12,17,Illinois,quantile,0.1,3518.6
247,248,2020-05-05,7 day ahead inc death,2020-05-12,17,Illinois,quantile,0.1,79.0
248,249,2020-05-05,8 day ahead cum death,2020-05-13,17,Illinois,quantile,0.1,3611.0
249,250,2020-05-05,8 day ahead inc death,2020-05-13,17,Illinois,quantile,0.1,76.0
250,251,2020-05-05,9 day ahead cum death,2020-05-14,17,Illinois,quantile,0.1,3710.5
251,252,2020-05-05,9 day ahead inc death,2020-05-14,17,Illinois,quantile,0.1,76.9
252,253,2020-05-05,10 day ahead cum death,2020-05-15,17,Illinois,quantile,0.1,3811.0
253,254,2020-05-05,10 day ahead inc death,2020-05-15,17,Illinois,quantile,0.1,79.9
254,255,2020-05-05,11 day ahead cum death,2020-05-16,17,Illinois,quantile,0.1,3914.2
255,256,2020-05-05,11 day ahead inc death,2020-05-16,17,Illinois,quantile,0.1,79.0
256,257,2020-05-05,12 day ahead cum death,2020-05-17,17,Illinois,quantile,0.1,4019.2
257,258,2020-05-05,12 day ahead inc death,2020-05-17,17,Illinois,quantile,0.1,81.7
258,259,2020-05-05,13 day ahead cum death,2020-05-18,17,Illinois,quantile,0.1,4112.4
259,260,2020-05-05,13 day ahead inc death,2020-05-18,17,Illinois,quantile,0.1,79.0
260,261,2020-05-05,14 day ahead cum death,2020-05-19,17,Illinois,quantile,0.1,4210.4
261,262,2020-05-05,14 day ahead inc death,2020-05-19,17,Illinois,quantile,0.1,84.0
262,263,2020-05-05,15 day ahead cum death,2020-05-20,17,Illinois,quantile,0.1,4311.9
263,264,2020-05-05,15 day ahead inc death,2020-05-20,17,Illinois,quantile,0.1,84.9
264,265,2020-05-05,16 day ahead cum death,2020-05-21,17,Illinois,quantile,0.1,4421.1
265,266,2020-05-05,16 day ahead inc death,2020-05-21,17,Illinois,quantile,0.1,89.9
266,267,2020-05-05,17 day ahead cum death,2020-05-22,17,Illinois,quantile,0.1,4508.9
267,268,2020-05-05,17 day ahead inc death,2020-05-22,17,Illinois,quantile,0.1,80.9
268,269,2020-05-05,18 day ahead cum death,2020-05-23,17,Illinois,quantile,0.1,4628.7
269,270,2020-05-05,18 day ahead inc death,2020-05-23,17,Illinois,quantile,0.1,90.0
270,271,2020-05-05,19 day ahead cum death,2020-05-24,17,Illinois,quantile,0.1,4743.5
271,272,2020-05-05,19 day ahead inc death,2020-05-24,17,Illinois,quantile,0.1,88.9
272,273,2020-05-05,20 day ahead cum death,2020-05-25,17,Illinois,quantile,0.1,4850.7
273,274,2020-05-05,20 day ahead inc death,2020-05-25,17,Illinois,quantile,0.1,88.9
274,275,2020-05-05,21 day ahead cum death,2020-05-26,17,Illinois,quantile,0.1,4950.6
275,276,2020-05-05,21 day ahead inc death,2020-05-26,17,Illinois,quantile,0.1,93.0
276,277,2020-05-05,22 day ahead cum death,2020-05-27,17,Illinois,quantile,0.1,5069.8
277,278,2020-05-05,22 day ahead inc death,2020-05-27,17,Illinois,quantile,0.1,88.8
278,279,2020-05-05,23 day ahead cum death,2020-05-28,17,Illinois,quantile,0.1,5187.0
279,280,2020-05-05,23 day ahead inc death,2020-05-28,17,Illinois,quantile,0.1,93.9
280,281,2020-05-05,24 day ahead cum death,2020-05-29,17,Illinois,quantile,0.1,5308.8
281,282,2020-05-05,24 day ahead inc death,2020-05-29,17,Illinois,quantile,0.1,95.0
282,283,2020-05-05,25 day ahead cum death,2020-05-30,17,Illinois,quantile,0.1,5409.7
283,284,2020-05-05,25 day ahead inc death,2020-05-30,17,Illinois,quantile,0.1,96.6
284,285,2020-05-05,26 day ahead cum death,2020-05-31,17,Illinois,quantile,0.1,5542.4
285,286,2020-05-05,26 day ahead inc death,2020-05-31,17,Illinois,quantile,0.1,107.0
286,287,2020-05-05,27 day ahead cum death,2020-06-01,17,Illinois,quantile,0.1,5675.3
287,288,2020-05-05,27 day ahead inc death,2020-06-01,17,Illinois,quantile,0.1,107.9
288,289,2020-05-05,28 day ahead cum death,2020-06-02,17,Illinois,quantile,0.1,5810.5
289,290,2020-05-05,28 day ahead inc death,2020-06-02,17,Illinois,quantile,0.1,121.9
290,291,2020-05-05,29 day ahead cum death,2020-06-03,17,Illinois,quantile,0.1,5960.9
291,292,2020-05-05,29 day ahead inc death,2020-06-03,17,Illinois,quantile,0.1,125.9
292,293,2020-05-05,30 day ahead cum death,2020-06-04,17,Illinois,quantile,0.1,6116.9
